participant_id,random_id,trial_index,trial_number,time_elapsed,rt,stimulus,object_id,angle,same_different,response,task,correct_response,correct,is_right,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,response_10,response_11,response_12,response_13,response_14,response_15,response_16,age,gender,education,handedness,vision,technical_difficulties,knowledge_check
gorilla,ptap87z4jcs,175,57,471792,2018,stimuli/37_0.jpg,37,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,178,58,477204,3897,stimuli/23_100.jpg,23,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,181,59,480759,2032,stimuli/31_50.jpg,31,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,184,60,489165,6892,stimuli/48_150.jpg,48,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,187,61,493952,3266,stimuli/17_0.jpg,17,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,190,62,499442,3964,stimuli/8_50_R.jpg,8,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,193,63,505098,4137,stimuli/30_100.jpg,30,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,196,64,511611,4996,stimuli/42_100_R.jpg,42,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,199,65,528035,14896,stimuli/1_100.jpg,1,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,202,66,531770,2206,stimuli/20_100.jpg,20,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,205,67,539353,6064,stimuli/37_50.jpg,37,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,208,68,552644,11768,stimuli/33_150_R.jpg,33,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,211,69,558630,4457,stimuli/23_0_R.jpg,23,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,214,70,562580,2436,stimuli/15_150.jpg,15,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,217,71,566604,2501,stimuli/46_50.jpg,46,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,220,72,572778,4651,stimuli/48_0_R.jpg,48,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,223,73,581981,7675,stimuli/4_100.jpg,4,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,226,74,595854,12354,stimuli/10_100.jpg,10,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,229,75,602556,5184,stimuli/32_100.jpg,32,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,232,76,605891,1803,stimuli/29_100_R.jpg,29,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,235,77,609304,1900,stimuli/42_50.jpg,42,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,238,78,612511,1680,stimuli/18_0_R.jpg,18,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,241,79,617503,3463,stimuli/7_100.jpg,7,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,244,80,620593,1569,stimuli/23_50.jpg,23,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,247,81,625413,3300,stimuli/35_0_R.jpg,35,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,250,82,629897,2960,stimuli/21_150_R.jpg,21,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,253,83,635372,3955,stimuli/36_100_R.jpg,36,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,256,84,640357,3461,stimuli/4_150_R.jpg,4,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,259,85,644325,2450,stimuli/2_50.jpg,2,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,262,86,648606,2762,stimuli/38_0_R.jpg,38,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,265,87,653586,3454,stimuli/14_50_R.jpg,14,50,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,268,88,657037,1930,stimuli/30_0.jpg,30,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,271,89,660583,2025,stimuli/31_150.jpg,31,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,274,90,666075,3968,stimuli/14_100_R.jpg,14,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,277,91,668701,1097,stimuli/2_0.jpg,2,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,280,92,673170,2941,stimuli/3_0_R.jpg,3,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,283,93,677072,2371,stimuli/1_50.jpg,1,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,286,94,680437,1839,stimuli/10_0.jpg,10,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,289,95,682911,945,stimuli/45_0.jpg,45,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
gorilla,ptap87z4jcs,292,96,691681,7251,stimuli/48_100_R.jpg,48,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Dim and vague; flat,Perfectly clear and lively as real seeing,Clear and lively,Moderately clear and lively,Moderately clear and lively,Moderately clear and lively,20,female,some-college,right,corrected,No technical difficulties experienced,How well are people able to determine whether two images of objects are different or just rotated versions of each other
squirrel,ptsspplls8p,6,1,23244,5523,stimuli/27_150.jpg,27,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,9,2,27629,2877,stimuli/42_100_R.jpg,42,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,12,3,31681,2546,stimuli/3_50.jpg,3,50,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,15,4,34921,1731,stimuli/41_0_R.jpg,41,0,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,18,5,37963,1535,stimuli/38_0.jpg,38,0,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,21,6,42914,3442,stimuli/37_100_R.jpg,37,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,24,7,47721,3298,stimuli/15_100.jpg,15,100,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,27,8,51045,1815,stimuli/44_100_R.jpg,44,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,30,9,54863,2310,stimuli/33_150_R.jpg,33,150,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,33,10,58139,1767,stimuli/42_150.jpg,42,150,same,f,response,f,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,36,11,61312,1663,stimuli/20_100_R.jpg,20,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
squirrel,ptsspplls8p,39,12,65789,2969,stimuli/27_100_R.jpg,27,100,different,j,response,j,TRUE,1,Clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Clear and lively,Moderately clear and lively,Dim and vague; flat,Perfectly clear and lively as real seeing,Moderately clear and lively,Dim and vague; flat,Moderately clear and lively,Clear and lively,Moderately clear and lively,Clear and lively,Dim and vague; flat,Dim and vague; flat,21,male,some-college,right,normal,"When inputing a key that is not ""f"" or ""j"", it just skipped the trial.",Experimentation on vivid rotation in the mind and understanding if you are able to visualize the image based on a rotational scale or how detailed the image is.
