"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"","","","","","html-keyboard-response","76","2.0.0","165070","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","77","2.0.0","166072","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","78","2.0.0","167073","p2mpwwhb0pg","1000","stimuli/41_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","79","2.0.0","167575","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","80","2.0.0","168578","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","81","2.0.0","170911","p2mpwwhb0pg","2331","stimuli/27_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","82","2.0.0","171413","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","83","2.0.0","172417","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","84","2.0.0","173298","p2mpwwhb0pg","879","stimuli/40_0_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","85","2.0.0","173800","p2mpwwhb0pg","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","86","2.0.0","174804","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","87","2.0.0","176477","p2mpwwhb0pg","1671","stimuli/16_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","88","2.0.0","176979","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","89","2.0.0","177982","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","90","2.0.0","179624","p2mpwwhb0pg","1640","stimuli/43_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","91","2.0.0","180126","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","92","2.0.0","181129","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","93","2.0.0","183808","p2mpwwhb0pg","2677","stimuli/18_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","94","2.0.0","184311","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","95","2.0.0","185315","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","96","2.0.0","187364","p2mpwwhb0pg","2046","stimuli/24_150.jpg","f","response","f","true"
